account_id,product_type,geography,vintage_year,risk_segment,actual_loss,predicted_loss,exposure_k
ACC000388,Mortgage,Northeast,2020,Low,0.00249,0.00682,119.22
ACC000389,Commercial,West,2020,Low,0.00745,0.001,190.74
ACC000390,Auto,Northeast,2020,Medium,0.02936,0.02763,19.71
ACC000391,Mortgage,West,2021,High,0.02162,0.0334,263.61
ACC000392,Auto,Midwest,2020,Medium,0.02641,0.03722,50.75
ACC000393,Credit Card,Southeast,2020,Medium,0.06301,0.06749,68.24
ACC000394,Mortgage,Southeast,2022,Medium,0.00865,0.00572,606.95
ACC000395,Auto,Southeast,2023,Low,0.01609,0.03146,10.81
ACC000396,Credit Card,Midwest,2020,Low,0.03094,0.0454,218.55
ACC000397,Mortgage,West,2019,Low,0.00811,0.01038,217.56
ACC000398,Auto,Northeast,2020,High,0.08042,0.08944,55.56
ACC000399,Auto,Midwest,2021,Medium,0.03186,0.022,86.8
ACC000400,Mortgage,West,2023,High,0.0254,0.01868,642.43
ACC000401,Commercial,Southeast,2019,Low,0.01158,0.00979,1564.79
ACC000402,Credit Card,Midwest,2019,Medium,0.06789,0.09333,532.55
ACC000403,Mortgage,Northeast,2021,Medium,0.00628,0.01524,1426.6
ACC000404,Commercial,West,2023,Low,0.00759,0.01414,64.74
ACC000405,Commercial,Northeast,2021,Low,0.00945,0.00913,22.28
ACC000406,Mortgage,Southeast,2023,Medium,0.01328,0.02312,139.33
ACC000407,Credit Card,Southeast,2022,Medium,0.06129,0.07587,389.88
ACC000408,Mortgage,Southeast,2019,Medium,0.01258,0.018,16.03
ACC000409,Commercial,Northeast,2021,Low,0.00873,0.01682,48.83
ACC000410,Credit Card,Midwest,2022,Medium,0.06261,0.09198,55.79
ACC000411,Credit Card,Northeast,2021,Low,0.03278,0.04813,227.67
ACC000412,Mortgage,West,2019,Low,0.00344,0.00134,195.03
ACC000413,Commercial,Northeast,2019,Medium,0.01884,0.03,58.55
ACC000414,Mortgage,Southeast,2022,Low,0.00584,0.01761,184.15
ACC000415,Mortgage,West,2021,High,0.02618,0.02263,37.57
ACC000416,Mortgage,Northeast,2021,Low,0.0075,0.001,88.97
ACC000417,Credit Card,Northeast,2020,Low,0.03758,0.06314,32.53
ACC000418,Mortgage,Midwest,2020,Low,0.00778,0.001,123.93
ACC000419,Commercial,Northeast,2022,Medium,0.01262,0.001,56.79
ACC000420,Credit Card,West,2019,Low,0.0363,0.04995,339.83
ACC000421,Mortgage,Southeast,2021,Low,0.00277,0.00359,143.82
ACC000422,Mortgage,West,2020,Low,0.00604,0.001,113.06
ACC000423,Mortgage,Northeast,2022,Low,0.00253,0.0043,1238.62
ACC000424,Auto,Northeast,2022,Medium,0.03008,0.03221,235.08
ACC000425,Credit Card,West,2021,Low,0.03535,0.04651,95.41
ACC000426,Mortgage,West,2020,Low,0.00921,0.02548,73.66
ACC000427,Credit Card,West,2020,Medium,0.07216,0.09059,35.97
ACC000428,Mortgage,Southeast,2020,Low,0.00494,0.01397,137.13
ACC000429,Credit Card,Southeast,2020,Medium,0.06772,0.07107,214.68
ACC000430,Commercial,Midwest,2022,Low,0.0131,0.00138,14.92
ACC000431,Credit Card,Southeast,2019,Medium,0.0715,0.09019,28.88
ACC000432,Credit Card,Northeast,2019,Low,0.03194,0.06178,79.89
ACC000433,Credit Card,Southeast,2021,Low,0.03602,0.04294,39.73
ACC000434,Mortgage,Midwest,2020,Low,0.00618,0.00733,156.32
ACC000435,Mortgage,Northeast,2023,High,0.02952,0.01964,184.67
ACC000436,Mortgage,Southeast,2022,Low,0.00598,0.001,128.15
ACC000437,Auto,Southeast,2022,High,0.06556,0.06711,287.21
ACC000438,Credit Card,Northeast,2021,High,0.16958,0.18064,73.56
ACC000439,Auto,Northeast,2021,Low,0.00913,0.001,140.46
ACC000440,Commercial,Southeast,2021,Low,0.00649,0.001,44.52
ACC000441,Mortgage,Northeast,2019,Low,0.00334,0.001,208.83
ACC000442,Credit Card,Southeast,2021,High,0.15841,0.17723,162.57
ACC000443,Mortgage,Midwest,2023,Medium,0.01262,0.0174,35.23
ACC000444,Mortgage,West,2020,Medium,0.00983,0.01457,123.21
ACC000445,Credit Card,Northeast,2019,Low,0.03872,0.04644,141.83
ACC000446,Commercial,Southeast,2021,Medium,0.01767,0.02571,207.93
ACC000447,Auto,Northeast,2020,Low,0.0162,0.02185,217.4
ACC000448,Mortgage,Southeast,2022,Low,0.00388,0.00394,62.46
ACC000449,Auto,Southeast,2023,Low,0.01021,0.00895,371.06
ACC000450,Mortgage,West,2023,Low,0.00527,0.001,278.01
ACC000451,Commercial,Southeast,2020,High,0.04588,0.04742,62.21
ACC000452,Credit Card,West,2023,Medium,0.05985,0.08779,37.67
ACC000453,Mortgage,Northeast,2019,Low,0.00389,0.013,68.18
ACC000454,Mortgage,Northeast,2020,Low,0.00215,0.001,25.38
ACC000455,Mortgage,Northeast,2020,Medium,0.01211,0.01642,190.49
ACC000456,Commercial,Southeast,2023,Medium,0.01334,0.00453,614.17
ACC000457,Auto,Northeast,2022,Low,0.01291,0.01875,817.18
ACC000458,Credit Card,Northeast,2020,Low,0.03378,0.04214,40.16
ACC000459,Auto,Northeast,2019,Medium,0.02867,0.03419,381.52
ACC000460,Auto,West,2022,High,0.06651,0.09026,164.25
ACC000461,Mortgage,West,2022,Medium,0.01216,0.0076,8.37
ACC000462,Commercial,Northeast,2023,Low,0.0134,0.03678,99.6
ACC000463,Mortgage,West,2021,Medium,0.01327,0.0172,87.15
ACC000464,Auto,Northeast,2019,Low,0.01978,0.01378,634.59
ACC000465,Credit Card,Southeast,2020,High,0.17004,0.17868,52.19
ACC000466,Auto,Southeast,2022,Low,0.00832,0.02724,291.69
ACC000467,Commercial,Southeast,2020,Low,0.00858,0.01253,130.52
ACC000468,Mortgage,West,2019,Low,0.00857,0.00404,26.18
ACC000469,Auto,Midwest,2023,Low,0.0146,0.01298,76.51
ACC000470,Auto,Midwest,2021,Low,0.01738,0.02083,932.58
ACC000471,Auto,Midwest,2020,Medium,0.02114,0.02107,120.54
ACC000472,Mortgage,Midwest,2021,Medium,0.01476,0.01753,440.12
ACC000473,Mortgage,Northeast,2022,Medium,0.01151,0.0257,412.1
ACC000474,Mortgage,Southeast,2019,Low,0.00137,0.001,86.67
ACC000475,Mortgage,Northeast,2021,Low,0.00767,0.01283,31.81
ACC000476,Auto,Midwest,2020,Low,0.01488,0.0143,37.26
ACC000477,Auto,Southeast,2019,Low,0.01614,0.01215,847.25
ACC000478,Auto,Midwest,2019,Low,0.018,0.02657,178.05
ACC000479,Auto,Midwest,2021,High,0.07004,0.05835,18.53
ACC000480,Auto,Southeast,2021,High,0.06433,0.0454,403.73
ACC000481,Mortgage,Northeast,2021,Low,0.00507,0.00687,17.39
ACC000482,Auto,West,2022,Medium,0.0214,0.02029,55.07
ACC000483,Mortgage,Southeast,2021,Medium,0.01295,0.00212,163.62
ACC000484,Mortgage,Northeast,2021,Low,0.00969,0.001,3054.9
ACC000485,Auto,Southeast,2023,Medium,0.02128,0.03672,395.12
ACC000486,Auto,West,2022,Low,0.01111,0.01481,83.19
ACC000487,Mortgage,Southeast,2023,Low,0.00235,0.00251,153.54
ACC000488,Auto,West,2020,High,0.07051,0.08808,447.49
ACC000489,Auto,Southeast,2022,Medium,0.02749,0.03566,817.49
ACC000490,Credit Card,West,2022,Low,0.03017,0.05933,110.26
ACC000491,Auto,Midwest,2021,Low,0.01571,0.00627,114.17
ACC000492,Credit Card,Northeast,2019,High,0.1832,0.18846,54.81
ACC000493,Mortgage,Midwest,2021,Low,0.00881,0.01374,329.7
ACC000494,Credit Card,Southeast,2023,High,0.14665,0.16496,508.35
ACC000495,Auto,Northeast,2022,High,0.06978,0.07978,14.49
ACC000496,Auto,Midwest,2019,Low,0.0194,0.00635,92.19
ACC000497,Auto,Northeast,2020,Medium,0.03341,0.03904,34.6
ACC000498,Mortgage,Midwest,2021,Medium,0.01053,0.01844,177.88
ACC000499,Auto,West,2023,Medium,0.02274,0.03023,33.6
ACC000500,Credit Card,Northeast,2021,Low,0.03005,0.04179,30.44
ACC000501,Commercial,Southeast,2023,Low,0.00419,0.00834,571.48
ACC000502,Commercial,Midwest,2022,Low,0.00791,0.0017,121.67
ACC000503,Auto,Northeast,2020,Medium,0.03129,0.02895,138.12
ACC000504,Auto,Southeast,2019,Medium,0.03392,0.02558,249.14
ACC000505,Credit Card,Southeast,2023,Medium,0.05854,0.06747,475.79
ACC000506,Mortgage,Northeast,2021,Medium,0.01088,0.00896,89.81
ACC000507,Credit Card,West,2023,Low,0.02969,0.04076,92.24
ACC000508,Auto,Southeast,2023,Low,0.01059,0.00452,92.71
ACC000509,Mortgage,West,2021,Medium,0.01321,0.00281,543.38
ACC000510,Mortgage,Midwest,2019,Medium,0.01309,0.02878,136.76
ACC000511,Credit Card,West,2023,Medium,0.06043,0.07142,104.66
ACC000512,Mortgage,West,2021,Low,0.00657,0.00921,237.24
ACC000513,Mortgage,Midwest,2019,Low,0.00785,0.001,1336.09
ACC000514,Mortgage,Southeast,2021,High,0.02932,0.04018,162.25
ACC000515,Mortgage,Southeast,2019,Low,0.00348,0.00482,107.41
ACC000516,Mortgage,West,2020,Low,0.00844,0.00489,1527.82
ACC000517,Credit Card,Southeast,2020,Medium,0.06977,0.08128,731.99
ACC000518,Mortgage,Midwest,2021,Medium,0.0097,0.01665,615.1
ACC000519,Credit Card,Northeast,2021,High,0.1657,0.15708,81.38
ACC000520,Commercial,West,2023,High,0.03853,0.03194,72.26
ACC000521,Mortgage,Midwest,2020,Medium,0.01475,0.01379,16.43
ACC000522,Mortgage,Southeast,2022,Low,0.00211,0.00107,472.44
ACC000523,Auto,Midwest,2023,Low,0.01647,0.03652,162.78
ACC000524,Mortgage,Southeast,2022,High,0.02632,0.02362,17.1
ACC000525,Mortgage,Northeast,2020,Low,0.00423,0.01215,627.8
ACC000526,Commercial,West,2022,High,0.03776,0.05226,99.01
ACC000527,Commercial,West,2020,Medium,0.01425,0.01961,114.79
ACC000528,Credit Card,West,2021,Low,0.02778,0.03739,24.15
ACC000529,Mortgage,Southeast,2022,Medium,0.01253,0.00226,267.91
ACC000530,Credit Card,Southeast,2020,Medium,0.07494,0.09591,271.0
ACC000531,Credit Card,Northeast,2019,Low,0.03115,0.05931,140.11
ACC000532,Mortgage,Midwest,2023,Low,0.00215,0.00652,89.85
ACC000533,Auto,Southeast,2022,Medium,0.0285,0.03837,3469.48
ACC000534,Mortgage,West,2019,Low,0.00586,0.0266,35.02
ACC000535,Mortgage,West,2020,Low,0.00825,0.01495,62.44
ACC000536,Auto,Northeast,2020,Medium,0.02844,0.01964,347.2
ACC000537,Mortgage,West,2023,Medium,0.00826,0.00867,43.93
ACC000538,Mortgage,Northeast,2023,Medium,0.00932,0.02028,40.21
ACC000539,Credit Card,Southeast,2022,High,0.15035,0.16336,576.99
ACC000540,Commercial,Southeast,2021,High,0.03782,0.04987,306.81
ACC000541,Auto,West,2019,Low,0.01784,0.01731,265.33
ACC000542,Credit Card,Midwest,2020,Low,0.03808,0.05575,184.6
ACC000543,Commercial,West,2019,Medium,0.02222,0.01941,64.68
ACC000544,Mortgage,Midwest,2022,Low,0.00657,0.00785,109.6
ACC000545,Auto,West,2019,Medium,0.02323,0.02493,134.98
ACC000546,Mortgage,West,2022,Medium,0.00859,0.001,409.71
ACC000547,Mortgage,West,2023,Low,0.00897,0.00544,247.41
ACC000548,Credit Card,Southeast,2020,Medium,0.07387,0.079,48.74
ACC000549,Auto,Southeast,2022,Medium,0.03034,0.02708,382.78
ACC000550,Auto,West,2023,High,0.06179,0.05543,19.8
ACC000551,Mortgage,West,2021,Low,0.00158,0.00967,101.04
ACC000552,Mortgage,West,2021,High,0.02738,0.03557,37.7
ACC000553,Commercial,Midwest,2020,Low,0.00867,0.01315,53.06
ACC000554,Mortgage,West,2021,Medium,0.0157,0.00556,1498.03
ACC000555,Mortgage,Midwest,2023,High,0.02568,0.0249,25.41
ACC000556,Mortgage,Midwest,2022,Low,0.0053,0.001,55.53
ACC000557,Auto,Northeast,2020,Low,0.0146,0.01342,273.82
ACC000558,Auto,Midwest,2021,Medium,0.0287,0.03388,84.44
ACC000559,Auto,Midwest,2022,Medium,0.02813,0.03607,178.87
ACC000560,Mortgage,West,2019,Low,0.00383,0.00761,825.06
ACC000561,Mortgage,West,2022,Medium,0.00733,0.01739,325.56
ACC000562,Credit Card,Southeast,2020,Medium,0.07311,0.09019,84.57
ACC000563,Auto,Southeast,2020,Low,0.00945,0.00758,126.41
ACC000564,Auto,West,2021,Medium,0.03241,0.0394,280.54
ACC000565,Credit Card,West,2021,Low,0.02727,0.04952,317.98
ACC000566,Credit Card,Northeast,2023,Low,0.02825,0.03905,152.16
ACC000567,Mortgage,Southeast,2020,Medium,0.01442,0.01745,228.77
ACC000568,Mortgage,West,2020,Low,0.00575,0.0034,229.04
ACC000569,Auto,Northeast,2020,High,0.06793,0.05186,132.86
ACC000570,Mortgage,West,2023,Medium,0.01128,0.0148,71.79
ACC000571,Credit Card,Northeast,2023,Medium,0.0602,0.06484,361.81
ACC000572,Auto,Northeast,2021,Low,0.0131,0.01573,210.64
ACC000573,Credit Card,West,2022,Low,0.02963,0.03235,12.22
ACC000574,Commercial,Midwest,2023,Medium,0.0149,0.00914,55.09
ACC000575,Auto,Midwest,2023,Medium,0.02325,0.01979,83.36
ACC000576,Commercial,West,2022,Medium,0.02305,0.03267,116.59
ACC000577,Auto,Southeast,2021,Low,0.01303,0.00876,629.38
ACC000578,Commercial,Midwest,2023,Low,0.00638,0.001,6924.29
ACC000579,Mortgage,Midwest,2020,Low,0.00413,0.00704,7.76
ACC000580,Auto,Midwest,2020,Medium,0.03408,0.03235,213.85
ACC000581,Auto,Southeast,2022,Low,0.00821,0.01453,161.34
ACC000582,Mortgage,Midwest,2019,Medium,0.01308,0.00498,119.51
ACC000583,Mortgage,Southeast,2021,Low,0.00478,0.00647,284.73
ACC000584,Commercial,Midwest,2023,Low,0.00323,0.02299,177.64
ACC000585,Auto,West,2019,Medium,0.02754,0.02563,96.19
ACC000586,Mortgage,Southeast,2023,Medium,0.01095,0.01244,153.71
ACC000587,Mortgage,Midwest,2021,High,0.02491,0.01162,289.42
ACC000588,Mortgage,West,2023,Low,0.00578,0.001,258.21
ACC000589,Mortgage,West,2022,Medium,0.01569,0.01937,186.11
ACC000590,Commercial,West,2019,Low,0.00951,0.00687,73.69
ACC000591,Auto,Midwest,2022,Medium,0.02189,0.0268,4371.98
ACC000592,Mortgage,Southeast,2019,Medium,0.00946,0.01286,228.47
ACC000593,Auto,West,2020,Low,0.01352,0.00297,370.54
ACC000594,Mortgage,Midwest,2023,Medium,0.00894,0.01707,80.69
ACC000595,Mortgage,Northeast,2023,Low,0.00546,0.001,186.32
ACC000596,Credit Card,Southeast,2019,Low,0.03694,0.04582,184.55
ACC000597,Auto,Southeast,2020,Low,0.01957,0.0214,14.96
ACC000598,Commercial,West,2019,Low,0.00899,0.02153,62.8
ACC000599,Auto,Northeast,2020,High,0.06842,0.06039,61.43
ACC000600,Auto,Midwest,2023,Medium,0.02846,0.02964,72.2
ACC000601,Credit Card,Midwest,2019,Medium,0.07579,0.09204,41.11
ACC000602,Commercial,Northeast,2022,High,0.04007,0.04533,156.43
ACC000603,Credit Card,Midwest,2023,Medium,0.05926,0.08373,793.8
ACC000604,Commercial,West,2023,Low,0.00937,0.00614,173.57
ACC000605,Credit Card,Midwest,2020,Low,0.03387,0.05696,35.96
ACC000606,Commercial,Midwest,2022,Low,0.00171,0.01235,43.07
ACC000607,Mortgage,Southeast,2021,High,0.02919,0.04346,94.4
ACC000608,Credit Card,Northeast,2019,High,0.18268,0.20169,27.15
ACC000609,Auto,Northeast,2020,Medium,0.03307,0.03433,213.87
ACC000610,Auto,Southeast,2022,Low,0.01093,0.00714,752.74
ACC000611,Credit Card,Midwest,2022,Low,0.03218,0.03551,74.36
ACC000612,Commercial,Northeast,2021,High,0.04199,0.03977,162.61
ACC000613,Commercial,West,2022,Low,0.00813,0.00903,88.7
ACC000614,Mortgage,Midwest,2022,Medium,0.01084,0.00997,69.72
ACC000615,Credit Card,Southeast,2020,Low,0.03461,0.05439,186.32
ACC000616,Credit Card,West,2020,Low,0.03514,0.0385,66.96
ACC000617,Mortgage,Northeast,2023,Medium,0.01222,0.01077,56.26
ACC000618,Mortgage,West,2023,High,0.02866,0.04462,21.26
ACC000619,Mortgage,Southeast,2019,Medium,0.00973,0.0177,160.37
ACC000620,Credit Card,Southeast,2022,Low,0.03098,0.05091,534.01
ACC000621,Auto,Southeast,2019,Low,0.01373,0.01686,346.81
ACC000622,Commercial,West,2023,High,0.0358,0.03288,889.26
ACC000623,Auto,Southeast,2021,Medium,0.02265,0.00862,66.06
ACC000624,Commercial,West,2022,Low,0.00795,0.0116,411.98
ACC000625,Auto,Southeast,2022,Medium,0.02769,0.0081,39.52
ACC000626,Credit Card,Southeast,2022,Low,0.03103,0.04343,347.62
ACC000627,Mortgage,Midwest,2020,Low,0.00572,0.00569,1067.45
ACC000628,Auto,Midwest,2023,High,0.06376,0.06018,269.9
ACC000629,Credit Card,Southeast,2021,Medium,0.07023,0.1026,1090.26
ACC000630,Commercial,Northeast,2021,Low,0.00699,0.02159,72.35
ACC000631,Credit Card,Southeast,2020,Low,0.03099,0.05425,126.33
ACC000632,Mortgage,Midwest,2019,High,0.02973,0.02233,49.46
ACC000633,Mortgage,Northeast,2021,Medium,0.01665,0.03202,154.74
ACC000634,Mortgage,Northeast,2020,Medium,0.00802,0.01297,205.12
ACC000635,Mortgage,West,2022,Low,0.0072,0.001,153.12
ACC000636,Credit Card,Northeast,2020,High,0.17597,0.19124,84.02
ACC000637,Credit Card,Southeast,2023,High,0.1429,0.16557,82.36
ACC000638,Credit Card,West,2022,Medium,0.06423,0.07444,224.57
ACC000639,Commercial,Southeast,2021,Low,0.01006,0.01118,122.59
ACC000640,Credit Card,Southeast,2022,Medium,0.0622,0.07973,37.26
ACC000641,Credit Card,Northeast,2022,Medium,0.06106,0.06725,15.23
ACC000642,Mortgage,West,2022,Medium,0.00873,0.00657,72.63
ACC000643,Mortgage,Midwest,2021,High,0.02651,0.01831,28.26
ACC000644,Auto,West,2023,Medium,0.02409,0.03104,54.45
ACC000645,Commercial,West,2020,Low,0.00715,0.001,89.3
ACC000646,Mortgage,Southeast,2021,Low,0.00447,0.0068,124.55
ACC000647,Auto,Northeast,2020,Medium,0.03232,0.0212,66.74
ACC000648,Credit Card,Southeast,2021,Low,0.02936,0.03529,2057.9
ACC000649,Mortgage,Northeast,2023,Low,0.001,0.001,32.68
ACC000650,Auto,Midwest,2022,Medium,0.02987,0.02755,633.37
ACC000651,Commercial,Northeast,2020,Low,0.00805,0.00949,122.11
ACC000652,Credit Card,West,2023,Medium,0.05884,0.07675,67.42
ACC000653,Mortgage,Midwest,2022,Low,0.00492,0.001,300.39
ACC000654,Commercial,Southeast,2021,Low,0.00888,0.00753,86.19
ACC000655,Mortgage,West,2019,Low,0.00443,0.001,56.35
ACC000656,Commercial,West,2021,Medium,0.01802,0.02229,1271.27
ACC000657,Mortgage,Southeast,2023,Medium,0.00711,0.00497,10.66
ACC000658,Auto,Northeast,2021,Low,0.01284,0.0122,110.63
ACC000659,Mortgage,Southeast,2019,Low,0.001,0.001,186.44
ACC000660,Mortgage,Midwest,2019,Low,0.00952,0.02331,804.02
ACC000661,Commercial,West,2023,Medium,0.01447,0.0042,92.01
ACC000662,Mortgage,Southeast,2021,High,0.02951,0.02631,3616.34
ACC000663,Mortgage,Midwest,2022,Medium,0.01193,0.01279,369.05
ACC000664,Mortgage,Southeast,2020,Low,0.0074,0.00539,8.66
ACC000665,Credit Card,Northeast,2019,Medium,0.07198,0.08087,25.93
ACC000666,Credit Card,Southeast,2021,Low,0.03416,0.03467,197.22
ACC000667,Commercial,Northeast,2022,Low,0.00499,0.001,37.61
ACC000668,Mortgage,Southeast,2020,Low,0.00224,0.001,286.4
ACC000669,Auto,Southeast,2022,Low,0.01282,0.02626,86.1
ACC000670,Mortgage,Southeast,2021,Low,0.00346,0.02158,35.33
ACC000671,Auto,West,2020,Medium,0.03303,0.03262,46.64
ACC000672,Commercial,Southeast,2020,Low,0.00975,0.001,412.52
ACC000673,Credit Card,Midwest,2020,Medium,0.06685,0.08775,13.1
ACC000674,Auto,Midwest,2020,High,0.07106,0.06321,520.26
ACC000675,Mortgage,Midwest,2022,Medium,0.0109,0.00651,538.85
ACC000676,Commercial,Southeast,2020,Low,0.00842,0.00339,99.71
ACC000677,Auto,West,2022,Medium,0.02707,0.02306,27.51
ACC000678,Mortgage,Northeast,2020,Low,0.00596,0.00312,289.18
ACC000679,Mortgage,Southeast,2020,Low,0.00158,0.001,82.8
ACC000680,Mortgage,West,2023,Low,0.001,0.001,24.09
ACC000681,Mortgage,Southeast,2023,Medium,0.00888,0.01704,1466.99
ACC000682,Mortgage,Midwest,2021,Medium,0.01268,0.01241,51.35
ACC000683,Auto,Northeast,2020,Medium,0.02766,0.02867,25.37
ACC000684,Auto,Midwest,2022,Medium,0.02996,0.0121,208.94
ACC000685,Mortgage,West,2019,Medium,0.01186,0.01944,136.81
ACC000686,Auto,Midwest,2021,Medium,0.03157,0.02609,883.09
ACC000687,Commercial,Midwest,2021,High,0.04471,0.0537,94.01
ACC000688,Credit Card,West,2022,Low,0.03465,0.05089,95.21
ACC000689,Auto,Southeast,2019,High,0.07139,0.06689,221.91
ACC000690,Mortgage,Southeast,2019,High,0.03005,0.01663,188.56
ACC000691,Commercial,Northeast,2020,Medium,0.02092,0.03832,195.59
ACC000692,Mortgage,Midwest,2019,Low,0.00682,0.01324,205.68
ACC000693,Mortgage,Midwest,2021,Low,0.00716,0.01407,180.83
ACC000694,Commercial,West,2023,Medium,0.01084,0.02539,90.04
ACC000695,Auto,Midwest,2020,Low,0.02013,0.02192,403.11
ACC000696,Credit Card,Northeast,2021,Low,0.03063,0.05645,96.36
ACC000697,Auto,Midwest,2020,Medium,0.02277,0.01894,389.64
ACC000698,Credit Card,West,2019,High,0.17895,0.19985,784.71
ACC000699,Mortgage,Northeast,2022,Medium,0.00316,0.001,65.82
ACC000700,Mortgage,Southeast,2020,Medium,0.00824,0.00421,2658.14
ACC000701,Mortgage,West,2021,Low,0.01318,0.01395,63.11
ACC000702,Mortgage,Southeast,2022,Low,0.00411,0.001,63.66
ACC000703,Commercial,West,2023,Medium,0.01072,0.01335,283.72
ACC000704,Mortgage,Midwest,2019,Low,0.00608,0.00358,252.11
ACC000705,Auto,Midwest,2021,Medium,0.02481,0.00891,161.77
ACC000706,Credit Card,Midwest,2023,High,0.15259,0.16393,396.19
ACC000707,Credit Card,Midwest,2021,Medium,0.06333,0.07557,200.97
ACC000708,Auto,West,2019,Medium,0.03081,0.03763,1770.28
ACC000709,Auto,West,2020,Medium,0.02531,0.02759,139.23
ACC000710,Commercial,Southeast,2022,Medium,0.02355,0.03513,53.23
ACC000711,Credit Card,West,2022,Low,0.03301,0.05217,76.55
ACC000712,Credit Card,Midwest,2020,Low,0.03406,0.04463,261.28
ACC000713,Commercial,Midwest,2019,Low,0.00812,0.00765,265.91
ACC000714,Credit Card,Southeast,2020,Medium,0.06734,0.07955,190.14
ACC000715,Mortgage,Southeast,2020,Low,0.00347,0.00737,53.55
ACC000716,Auto,Midwest,2022,Medium,0.02388,0.02436,561.37
ACC000717,Mortgage,Southeast,2023,Medium,0.01503,0.01001,1516.85
ACC000718,Credit Card,Southeast,2019,Low,0.03434,0.04941,153.71
ACC000719,Commercial,West,2022,Medium,0.00936,0.01305,1303.39
ACC000720,Auto,Southeast,2022,Low,0.00963,0.00158,419.69
ACC000721,Auto,Midwest,2022,Low,0.01591,0.01844,2126.91
ACC000722,Mortgage,Northeast,2023,Low,0.00424,0.001,261.69
ACC000723,Commercial,Northeast,2019,Low,0.0086,0.01744,174.85
ACC000724,Mortgage,West,2022,High,0.02976,0.03398,407.84
ACC000725,Mortgage,Northeast,2019,High,0.02767,0.0407,88.21
ACC000726,Mortgage,West,2023,Medium,0.0119,0.00296,241.9
ACC000727,Mortgage,West,2021,Medium,0.009,0.01806,732.79
ACC000728,Auto,Southeast,2019,Medium,0.03173,0.03921,396.79
ACC000729,Auto,West,2022,High,0.06445,0.06299,143.0
ACC000730,Mortgage,Southeast,2022,Medium,0.00978,0.00676,188.76
ACC000731,Mortgage,West,2021,Low,0.00796,0.001,368.42
ACC000732,Mortgage,Northeast,2020,Medium,0.01374,0.00298,354.01
ACC000733,Mortgage,Southeast,2019,High,0.0295,0.02349,365.07
ACC000734,Mortgage,Southeast,2023,Low,0.00359,0.001,223.03
ACC000735,Credit Card,West,2019,Low,0.0408,0.06856,55.18
ACC000736,Mortgage,Northeast,2023,Low,0.00677,0.001,66.81
ACC000737,Mortgage,West,2021,Low,0.00433,0.00552,258.11
ACC000738,Mortgage,Northeast,2022,Medium,0.00854,0.01203,402.52
ACC000739,Auto,Southeast,2022,Low,0.0162,0.01906,344.58
ACC000740,Mortgage,Midwest,2023,High,0.02535,0.02891,66.01
ACC000741,Mortgage,Northeast,2019,Medium,0.01151,0.01908,123.79
ACC000742,Commercial,Southeast,2023,Low,0.00784,0.00428,36.27
ACC000743,Mortgage,West,2019,Medium,0.01301,0.01371,27.95
ACC000744,Auto,West,2023,Medium,0.02483,0.02248,163.66
ACC000745,Auto,Northeast,2020,Medium,0.03236,0.04278,757.32
ACC000746,Mortgage,Midwest,2023,Low,0.00878,0.02558,167.3
ACC000747,Auto,Midwest,2019,Medium,0.0316,0.02204,1465.22
ACC000748,Credit Card,Northeast,2021,Low,0.03712,0.03588,121.88
ACC000749,Credit Card,Midwest,2021,Low,0.03303,0.05258,154.08
ACC000750,Mortgage,Midwest,2023,Low,0.00707,0.01563,45.19
ACC000751,Mortgage,Midwest,2019,Low,0.00901,0.02467,97.84
ACC000752,Mortgage,Southeast,2019,Medium,0.01506,0.02096,35.59
ACC000753,Auto,Southeast,2022,Low,0.01587,0.02704,23.23
