account_id,product_type,geography,vintage_year,risk_segment,actual_loss,predicted_loss,exposure_k
ACC000387,Commercial,Northeast,2019,Low,0.01195,0.01384,16.53
ACC000388,Credit Card,Midwest,2023,Medium,0.06036,0.09123,567.67
ACC000389,Mortgage,West,2023,Medium,0.00742,0.001,191.31
ACC000390,Auto,West,2020,Medium,0.02816,0.03128,77.39
ACC000391,Auto,Southeast,2021,Low,0.01063,0.00836,531.61
ACC000392,Auto,Midwest,2023,Medium,0.02795,0.03117,4616.0
ACC000393,Mortgage,Northeast,2022,Low,0.00966,0.01798,24.53
ACC000394,Mortgage,Southeast,2021,Low,0.001,0.001,141.64
ACC000395,Mortgage,Southeast,2021,Medium,0.01169,0.00911,330.49
ACC000396,Commercial,Southeast,2019,High,0.04267,0.04818,20.98
ACC000397,Auto,Southeast,2023,Low,0.01269,0.00933,23.76
ACC000398,Credit Card,Midwest,2021,Medium,0.06574,0.10331,465.61
ACC000399,Commercial,West,2019,Medium,0.01398,0.01212,139.07
ACC000400,Mortgage,Midwest,2020,Medium,0.01513,0.01262,64.56
ACC000401,Mortgage,Southeast,2021,Low,0.00504,0.01451,20.72
ACC000402,Mortgage,Midwest,2023,Low,0.00359,0.00504,219.54
ACC000403,Credit Card,Midwest,2023,Low,0.03035,0.06684,27.61
ACC000404,Auto,Southeast,2020,Low,0.01176,0.01166,43.7
ACC000405,Mortgage,Northeast,2019,Medium,0.01145,0.01106,47.14
ACC000406,Mortgage,Midwest,2019,Low,0.001,0.001,98.83
ACC000407,Credit Card,Northeast,2021,Low,0.02593,0.05998,39.59
ACC000408,Credit Card,Midwest,2021,Medium,0.06309,0.09463,47.47
ACC000409,Mortgage,West,2021,Low,0.0039,0.00346,461.27
ACC000410,Credit Card,West,2020,Medium,0.06373,0.0961,181.54
ACC000411,Mortgage,West,2023,Medium,0.00851,0.00866,151.18
ACC000412,Mortgage,Southeast,2021,Medium,0.0094,0.00563,250.49
ACC000413,Mortgage,Southeast,2023,Low,0.00482,0.00627,41.65
ACC000414,Credit Card,Midwest,2020,Low,0.03634,0.06558,229.56
ACC000415,Credit Card,Northeast,2020,Medium,0.07414,0.1071,247.69
ACC000416,Auto,West,2021,Medium,0.02878,0.02766,43.45
ACC000417,Mortgage,Northeast,2022,Medium,0.00755,0.00567,303.7
ACC000418,Auto,West,2020,Medium,0.03075,0.02857,196.93
ACC000419,Mortgage,West,2021,Low,0.0097,0.00617,203.32
ACC000420,Mortgage,West,2021,Medium,0.00764,0.00555,1096.07
ACC000421,Auto,Northeast,2022,Low,0.00993,0.01166,171.89
ACC000422,Auto,West,2022,Low,0.00886,0.00586,49.0
ACC000423,Mortgage,Northeast,2020,Low,0.00406,0.001,173.53
ACC000424,Mortgage,Southeast,2019,Medium,0.01312,0.01628,150.8
ACC000425,Mortgage,Midwest,2020,Medium,0.01595,0.0154,39.23
ACC000426,Auto,Southeast,2019,Medium,0.03268,0.03575,13.08
ACC000427,Auto,West,2021,Medium,0.02866,0.02778,137.25
ACC000428,Credit Card,Southeast,2021,High,0.16514,0.19285,460.24
ACC000429,Mortgage,Northeast,2019,Medium,0.01317,0.0062,465.47
ACC000430,Mortgage,Northeast,2023,Medium,0.01135,0.00683,208.31
ACC000431,Mortgage,West,2022,Low,0.00916,0.00567,976.58
ACC000432,Mortgage,Midwest,2021,Medium,0.01094,0.01206,182.99
ACC000433,Credit Card,Southeast,2019,Medium,0.07279,0.10235,117.14
ACC000434,Mortgage,Northeast,2019,Low,0.00477,0.001,189.59
ACC000435,Mortgage,Midwest,2023,Low,0.00534,0.001,61.58
ACC000436,Mortgage,Southeast,2020,Low,0.00498,0.00683,32.44
ACC000437,Mortgage,Northeast,2023,Low,0.00143,0.00494,45.86
ACC000438,Commercial,Midwest,2022,Medium,0.01837,0.02223,83.49
ACC000439,Commercial,West,2022,Medium,0.02021,0.01636,419.64
ACC000440,Auto,Southeast,2023,High,0.06239,0.0665,26.14
ACC000441,Mortgage,Midwest,2023,Medium,0.011,0.01326,46.11
ACC000442,Auto,Southeast,2020,Medium,0.03133,0.03358,390.08
ACC000443,Auto,West,2023,Medium,0.02457,0.02213,96.72
ACC000444,Auto,Midwest,2019,Medium,0.03057,0.03004,116.84
ACC000445,Mortgage,Midwest,2022,Low,0.0046,0.01193,94.66
ACC000446,Mortgage,Northeast,2020,Low,0.0041,0.01081,1508.89
ACC000447,Mortgage,West,2022,Low,0.00681,0.00662,290.72
ACC000448,Mortgage,Northeast,2023,Medium,0.01154,0.0123,200.81
ACC000449,Auto,Midwest,2021,Low,0.01652,0.00774,188.09
ACC000450,Commercial,Southeast,2019,Medium,0.01799,0.02281,242.59
ACC000451,Mortgage,Midwest,2023,High,0.0214,0.02438,1363.56
ACC000452,Credit Card,West,2019,Medium,0.07532,0.1067,94.75
ACC000453,Mortgage,Northeast,2022,Low,0.00305,0.001,181.72
ACC000454,Mortgage,Northeast,2021,Medium,0.00874,0.00901,153.69
ACC000455,Auto,West,2021,Medium,0.0259,0.03177,438.82
ACC000456,Mortgage,Midwest,2020,High,0.02352,0.02497,1148.08
ACC000457,Commercial,Southeast,2021,Medium,0.01585,0.02637,73.27
ACC000458,Commercial,Northeast,2019,Low,0.01086,0.0141,255.63
ACC000459,Mortgage,Midwest,2020,High,0.02745,0.02377,183.36
ACC000460,Mortgage,Southeast,2021,Low,0.00951,0.00787,27.9
ACC000461,Mortgage,Midwest,2022,Low,0.00908,0.00624,475.42
ACC000462,Commercial,Southeast,2021,Low,0.01092,0.01435,968.83
ACC000463,Mortgage,West,2023,Low,0.001,0.00561,396.89
ACC000464,Credit Card,Midwest,2020,Low,0.0388,0.07567,69.51
ACC000465,Mortgage,Midwest,2019,Low,0.00529,0.00396,29.13
ACC000466,Auto,Northeast,2020,Low,0.01941,0.02128,320.32
ACC000467,Mortgage,Midwest,2019,Low,0.00419,0.00931,40.64
ACC000468,Credit Card,Midwest,2021,High,0.16458,0.20078,45.8
ACC000469,Credit Card,Midwest,2023,Medium,0.06027,0.08535,190.79
ACC000470,Mortgage,Midwest,2021,Medium,0.0082,0.01068,358.89
ACC000471,Mortgage,Midwest,2019,Medium,0.00714,0.00237,99.15
ACC000472,Auto,Northeast,2021,Medium,0.02031,0.0179,115.82
ACC000473,Auto,Southeast,2022,Low,0.02198,0.01676,129.76
ACC000474,Credit Card,Northeast,2023,High,0.14499,0.17251,49.44
ACC000475,Mortgage,West,2021,Low,0.001,0.001,94.05
ACC000476,Commercial,Northeast,2021,Low,0.00997,0.00524,21.31
ACC000477,Mortgage,West,2021,High,0.02323,0.01961,358.72
ACC000478,Commercial,Midwest,2020,Low,0.0038,0.00501,4212.88
ACC000479,Commercial,Midwest,2019,Low,0.001,0.00114,159.51
ACC000480,Auto,Midwest,2022,High,0.0665,0.05993,619.72
ACC000481,Commercial,Northeast,2019,Medium,0.01479,0.02576,108.42
ACC000482,Auto,Midwest,2022,Low,0.01506,0.0131,29.5
ACC000483,Credit Card,Southeast,2021,High,0.16477,0.18946,2211.51
ACC000484,Mortgage,West,2021,High,0.02776,0.03009,53.8
ACC000485,Mortgage,West,2020,High,0.02739,0.02737,462.43
ACC000486,Auto,West,2023,Low,0.01167,0.00842,192.34
ACC000487,Commercial,West,2022,Medium,0.01307,0.01463,616.84
ACC000488,Commercial,West,2019,Medium,0.0156,0.01291,136.93
ACC000489,Auto,Southeast,2023,Medium,0.02172,0.02053,36.72
ACC000490,Commercial,Southeast,2019,Low,0.01354,0.0194,66.84
ACC000491,Credit Card,West,2023,Medium,0.05881,0.08931,2496.58
ACC000492,Credit Card,West,2021,Low,0.02621,0.05866,217.81
ACC000493,Mortgage,Southeast,2021,High,0.02828,0.02619,2024.13
ACC000494,Auto,Midwest,2021,Medium,0.02509,0.0257,95.48
ACC000495,Auto,West,2021,Medium,0.02737,0.02428,349.53
ACC000496,Credit Card,West,2019,Low,0.03519,0.06193,31.79
ACC000497,Auto,West,2019,Low,0.01947,0.01782,153.81
ACC000498,Credit Card,Southeast,2022,Medium,0.06185,0.08907,2138.2
ACC000499,Commercial,Midwest,2022,Medium,0.0182,0.02235,57.94
ACC000500,Auto,Midwest,2020,Medium,0.03088,0.0332,64.82
ACC000501,Credit Card,West,2021,Low,0.0289,0.04973,400.66
ACC000502,Auto,West,2020,Low,0.01494,0.02183,170.3
ACC000503,Auto,Midwest,2023,Low,0.01023,0.01279,1444.26
ACC000504,Auto,West,2019,Medium,0.02637,0.03095,111.15
ACC000505,Commercial,Southeast,2022,Low,0.00426,0.00358,161.18
ACC000506,Credit Card,Midwest,2020,Low,0.03696,0.06099,217.07
ACC000507,Credit Card,West,2019,Low,0.04393,0.06863,40.82
ACC000508,Mortgage,West,2019,Medium,0.00958,0.01641,31.24
ACC000509,Auto,Northeast,2021,Medium,0.02815,0.02164,28.0
ACC000510,Commercial,Northeast,2019,Low,0.00993,0.00415,2.8
ACC000511,Commercial,Northeast,2022,Medium,0.01416,0.01243,134.02
ACC000512,Commercial,Northeast,2020,Medium,0.02147,0.01593,31.16
ACC000513,Credit Card,Northeast,2023,Low,0.03659,0.06872,77.73
ACC000514,Credit Card,West,2019,Low,0.03421,0.06665,504.77
ACC000515,Mortgage,Midwest,2020,Low,0.01095,0.01261,47.7
ACC000516,Credit Card,Northeast,2020,Medium,0.06736,0.0949,339.6
ACC000517,Mortgage,Midwest,2022,Low,0.00234,0.00349,22.28
ACC000518,Commercial,West,2020,High,0.04271,0.04984,65.23
ACC000519,Mortgage,West,2019,Medium,0.01461,0.00887,1199.04
ACC000520,Commercial,West,2021,Medium,0.01619,0.02065,88.82
ACC000521,Auto,West,2023,High,0.06471,0.06795,696.02
ACC000522,Mortgage,West,2023,Low,0.00568,0.00526,2506.12
ACC000523,Auto,West,2021,Medium,0.03156,0.03222,89.78
ACC000524,Credit Card,West,2023,Low,0.03159,0.06302,66.76
ACC000525,Credit Card,Midwest,2022,Low,0.03609,0.06219,11.11
ACC000526,Credit Card,Northeast,2022,Medium,0.06043,0.0839,210.64
ACC000527,Auto,West,2020,Low,0.01376,0.01739,233.95
ACC000528,Mortgage,Northeast,2021,High,0.0275,0.02252,374.23
ACC000529,Commercial,Southeast,2023,Medium,0.01244,0.00807,788.1
ACC000530,Commercial,Midwest,2023,Medium,0.01198,0.00992,43.33
ACC000531,Credit Card,Midwest,2022,Medium,0.06415,0.09528,1401.54
ACC000532,Mortgage,West,2019,Medium,0.014,0.012,105.83
ACC000533,Credit Card,Northeast,2019,Low,0.03634,0.06344,229.61
ACC000534,Mortgage,West,2021,Medium,0.01418,0.01799,136.88
ACC000535,Commercial,Northeast,2021,Low,0.00494,0.00361,58.81
ACC000536,Mortgage,Midwest,2022,Low,0.00408,0.001,35.21
ACC000537,Mortgage,Northeast,2020,Low,0.00221,0.00379,191.02
ACC000538,Mortgage,Midwest,2022,Low,0.00567,0.0059,46.67
ACC000539,Credit Card,Northeast,2023,Low,0.03146,0.06158,113.92
ACC000540,Credit Card,Northeast,2020,Medium,0.07303,0.1048,90.51
ACC000541,Credit Card,West,2022,Medium,0.05947,0.08892,96.09
ACC000542,Mortgage,Midwest,2019,High,0.03112,0.0345,17.13
ACC000543,Commercial,Southeast,2021,Medium,0.02081,0.01509,3.32
ACC000544,Auto,Southeast,2023,Medium,0.02199,0.02696,406.2
ACC000545,Mortgage,West,2020,High,0.02504,0.02139,572.83
ACC000546,Credit Card,West,2022,Medium,0.05858,0.08203,6.86
ACC000547,Auto,Southeast,2023,Low,0.01437,0.01122,245.14
ACC000548,Auto,Northeast,2021,Low,0.01157,0.01018,192.61
ACC000549,Mortgage,Midwest,2023,Low,0.00643,0.00349,30.3
ACC000550,Credit Card,Northeast,2022,Low,0.03085,0.05699,435.91
ACC000551,Mortgage,Southeast,2021,High,0.0329,0.03695,581.63
ACC000552,Auto,Midwest,2019,Medium,0.03236,0.02888,529.14
ACC000553,Auto,West,2022,High,0.06321,0.05418,1204.48
ACC000554,Credit Card,Northeast,2020,Low,0.03359,0.06219,492.8
ACC000555,Mortgage,Northeast,2020,High,0.03111,0.0393,54.72
ACC000556,Mortgage,Southeast,2023,Low,0.00179,0.001,151.54
ACC000557,Mortgage,Midwest,2020,Low,0.0093,0.0057,235.69
ACC000558,Auto,Midwest,2020,High,0.07112,0.06951,918.51
ACC000559,Mortgage,West,2023,Low,0.00743,0.0136,109.8
ACC000560,Credit Card,Northeast,2020,Medium,0.06841,0.09697,69.49
ACC000561,Mortgage,West,2022,Low,0.00368,0.001,20.39
ACC000562,Auto,West,2021,Medium,0.02544,0.02689,423.15
ACC000563,Auto,West,2019,Medium,0.0352,0.03635,190.76
ACC000564,Mortgage,West,2021,Medium,0.01011,0.01206,52.47
ACC000565,Credit Card,Southeast,2021,Medium,0.07524,0.10099,374.15
ACC000566,Credit Card,Southeast,2022,Medium,0.06346,0.0912,98.67
ACC000567,Credit Card,Southeast,2020,Medium,0.06645,0.10095,30.27
ACC000568,Auto,Southeast,2020,Medium,0.02399,0.02563,732.87
ACC000569,Mortgage,Northeast,2020,Medium,0.0152,0.01843,12.48
ACC000570,Mortgage,Southeast,2021,Low,0.00492,0.0047,176.37
ACC000571,Auto,Southeast,2023,Medium,0.02747,0.03169,129.93
ACC000572,Commercial,West,2021,Low,0.01522,0.01639,20.77
ACC000573,Mortgage,Northeast,2019,Low,0.00801,0.00591,219.31
ACC000574,Mortgage,West,2023,Medium,0.01101,0.01399,64.58
ACC000575,Credit Card,West,2020,Medium,0.07268,0.09918,1119.12
ACC000576,Auto,Northeast,2021,Medium,0.02991,0.03609,495.14
ACC000577,Commercial,West,2023,High,0.03371,0.03774,193.52
ACC000578,Mortgage,Midwest,2019,Low,0.01,0.00883,7.46
ACC000579,Commercial,Midwest,2019,High,0.04486,0.04412,76.19
ACC000580,Credit Card,West,2020,Medium,0.07362,0.10415,69.46
ACC000581,Credit Card,West,2020,Low,0.03602,0.06533,634.25
ACC000582,Mortgage,Southeast,2023,Medium,0.01357,0.01885,183.75
ACC000583,Mortgage,Midwest,2022,Low,0.00458,0.00242,217.08
ACC000584,Mortgage,Midwest,2022,High,0.0217,0.01569,503.13
ACC000585,Credit Card,Northeast,2020,Low,0.03619,0.06516,1050.28
ACC000586,Mortgage,Northeast,2021,Low,0.00843,0.01144,854.56
ACC000587,Mortgage,Midwest,2021,Medium,0.00933,0.01339,285.84
ACC000588,Mortgage,Northeast,2019,Low,0.00539,0.00585,107.1
ACC000589,Commercial,Southeast,2021,Low,0.00161,0.001,250.12
ACC000590,Mortgage,Northeast,2020,Low,0.00528,0.00511,142.65
ACC000591,Auto,Southeast,2023,High,0.05875,0.05613,381.15
ACC000592,Credit Card,Midwest,2022,Low,0.03305,0.05383,75.09
ACC000593,Commercial,West,2023,Medium,0.016,0.0126,438.85
ACC000594,Credit Card,Southeast,2019,Low,0.03605,0.06809,156.93
ACC000595,Auto,Southeast,2019,High,0.07897,0.07789,235.86
ACC000596,Mortgage,West,2021,High,0.02822,0.02699,35.32
ACC000597,Mortgage,Southeast,2021,High,0.02808,0.03251,106.87
ACC000598,Mortgage,Northeast,2021,Low,0.00646,0.00261,253.62
ACC000599,Auto,Northeast,2022,Low,0.01138,0.00791,119.25
ACC000600,Mortgage,West,2023,Medium,0.01297,0.0143,8.88
ACC000601,Auto,Midwest,2020,Low,0.01163,0.00878,33.76
ACC000602,Auto,Northeast,2020,Low,0.01564,0.01278,223.67
ACC000603,Credit Card,Northeast,2020,High,0.17616,0.21235,902.47
ACC000604,Mortgage,West,2020,Low,0.00267,0.001,112.27
ACC000605,Commercial,Midwest,2021,Low,0.00422,0.00129,82.54
ACC000606,Credit Card,Southeast,2023,Low,0.02687,0.05862,524.64
ACC000607,Mortgage,Southeast,2021,Low,0.01095,0.01076,150.37
ACC000608,Mortgage,Southeast,2021,High,0.02567,0.02018,362.02
ACC000609,Commercial,West,2023,Low,0.0039,0.01103,104.08
ACC000610,Commercial,Northeast,2020,Low,0.00972,0.00655,91.16
ACC000611,Mortgage,West,2019,Low,0.001,0.001,397.96
ACC000612,Mortgage,Northeast,2020,Low,0.00289,0.00463,332.62
ACC000613,Commercial,Northeast,2019,Medium,0.02224,0.03089,100.99
ACC000614,Credit Card,Southeast,2020,Medium,0.06613,0.09449,38.51
ACC000615,Credit Card,West,2023,Medium,0.05922,0.08554,20.03
ACC000616,Mortgage,Northeast,2023,Medium,0.01088,0.01287,23.45
ACC000617,Credit Card,Northeast,2023,Low,0.03088,0.06924,69.42
ACC000618,Auto,Southeast,2020,Low,0.01278,0.01332,217.0
ACC000619,Auto,Northeast,2021,High,0.07039,0.06925,20.11
ACC000620,Credit Card,Southeast,2023,Medium,0.06434,0.0959,21.75
ACC000621,Mortgage,Southeast,2022,Low,0.00207,0.001,233.47
ACC000622,Auto,Midwest,2019,Medium,0.02855,0.02609,975.04
ACC000623,Credit Card,Southeast,2023,Medium,0.05968,0.08238,548.15
ACC000624,Auto,Midwest,2019,Medium,0.0321,0.03066,16.28
ACC000625,Commercial,West,2020,Medium,0.01735,0.0153,237.48
ACC000626,Auto,Southeast,2021,High,0.06837,0.05782,467.29
ACC000627,Mortgage,West,2022,Low,0.001,0.00172,81.92
ACC000628,Mortgage,Southeast,2022,Low,0.00185,0.00432,111.69
ACC000629,Auto,West,2022,High,0.0662,0.06543,221.45
ACC000630,Mortgage,Midwest,2020,Medium,0.00996,0.00384,266.5
ACC000631,Auto,Northeast,2020,Medium,0.02772,0.03278,233.35
ACC000632,Mortgage,West,2022,Low,0.00506,0.01265,353.94
ACC000633,Mortgage,Midwest,2023,Low,0.01203,0.01363,192.25
ACC000634,Mortgage,Southeast,2023,High,0.02351,0.02209,70.04
ACC000635,Auto,Midwest,2023,Low,0.01666,0.0153,86.88
ACC000636,Mortgage,West,2022,Medium,0.01444,0.01617,58.26
ACC000637,Auto,Northeast,2021,Low,0.01616,0.01652,85.35
ACC000638,Mortgage,Northeast,2022,High,0.02371,0.02545,291.22
ACC000639,Commercial,West,2019,Low,0.00941,0.01121,58.71
ACC000640,Auto,Southeast,2023,High,0.06133,0.05838,535.9
ACC000641,Credit Card,West,2023,Low,0.03604,0.06275,45.33
ACC000642,Commercial,West,2021,High,0.04248,0.04136,189.41
ACC000643,Commercial,West,2021,Low,0.00761,0.00948,404.64
ACC000644,Commercial,West,2021,High,0.0466,0.04037,254.31
ACC000645,Mortgage,West,2019,Medium,0.01094,0.01003,16.17
ACC000646,Mortgage,Midwest,2020,Low,0.0074,0.00726,174.15
ACC000647,Credit Card,Northeast,2022,Low,0.03361,0.06166,61.23
ACC000648,Auto,Northeast,2019,Medium,0.03104,0.03665,30.37
ACC000649,Auto,West,2022,Medium,0.02593,0.03086,193.92
ACC000650,Credit Card,Southeast,2020,Low,0.03701,0.06867,33.16
ACC000651,Mortgage,West,2019,Low,0.00411,0.01119,199.09
ACC000652,Mortgage,West,2021,Medium,0.01434,0.01785,851.65
ACC000653,Auto,Midwest,2020,Medium,0.02791,0.02844,213.3
ACC000654,Auto,Northeast,2021,Medium,0.03151,0.02961,112.24
ACC000655,Credit Card,Northeast,2023,Low,0.03314,0.06156,122.38
ACC000656,Credit Card,Midwest,2022,Low,0.03315,0.06467,444.43
ACC000657,Mortgage,Southeast,2023,Low,0.00473,0.00324,102.85
ACC000658,Mortgage,Southeast,2020,Low,0.00906,0.00299,84.91
ACC000659,Mortgage,Northeast,2021,High,0.02921,0.02769,48.54
ACC000660,Mortgage,Southeast,2022,Low,0.001,0.00511,50.76
ACC000661,Credit Card,Northeast,2019,Low,0.03355,0.05325,433.5
ACC000662,Credit Card,Northeast,2023,Low,0.03051,0.06612,82.83
ACC000663,Commercial,West,2020,Low,0.00946,0.01176,288.96
ACC000664,Auto,West,2021,Medium,0.02962,0.02868,318.37
ACC000665,Mortgage,West,2021,Medium,0.01565,0.0168,47.12
ACC000666,Auto,West,2019,Medium,0.03176,0.0356,57.16
ACC000667,Mortgage,West,2020,Low,0.001,0.00113,296.7
ACC000668,Mortgage,Southeast,2019,High,0.03059,0.03439,175.66
ACC000669,Auto,Southeast,2022,High,0.06927,0.07268,119.75
ACC000670,Auto,Midwest,2022,High,0.06596,0.06666,258.28
ACC000671,Mortgage,Midwest,2019,Low,0.00661,0.00217,500.16
ACC000672,Credit Card,Southeast,2019,Low,0.03452,0.06413,141.64
ACC000673,Auto,Southeast,2023,High,0.06535,0.05718,74.99
ACC000674,Mortgage,Northeast,2020,Medium,0.01044,0.01222,170.83
ACC000675,Credit Card,Southeast,2023,Low,0.03178,0.0601,56.51
ACC000676,Mortgage,West,2022,High,0.02754,0.02507,176.14
ACC000677,Auto,Southeast,2022,Medium,0.02641,0.02903,148.75
ACC000678,Auto,Midwest,2020,Medium,0.0302,0.02512,55.76
ACC000679,Auto,West,2020,Low,0.01498,0.01543,91.31
ACC000680,Credit Card,West,2022,Medium,0.06683,0.09547,100.58
ACC000681,Mortgage,West,2022,Medium,0.01253,0.01181,357.75
ACC000682,Mortgage,Northeast,2021,Low,0.00862,0.00976,51.93
ACC000683,Auto,West,2020,Medium,0.02646,0.03375,56.19
ACC000684,Mortgage,Northeast,2022,Low,0.00277,0.00436,94.79
ACC000685,Mortgage,Northeast,2020,Low,0.00594,0.01137,292.0
ACC000686,Auto,Southeast,2023,High,0.06475,0.07033,355.24
ACC000687,Mortgage,Southeast,2022,Low,0.00684,0.00992,203.21
ACC000688,Auto,Northeast,2020,Low,0.01212,0.00475,349.96
ACC000689,Auto,Midwest,2023,Medium,0.02734,0.02638,598.65
ACC000690,Credit Card,West,2019,Medium,0.07012,0.09575,179.29
ACC000691,Commercial,Midwest,2023,Medium,0.01702,0.02848,56.72
ACC000692,Credit Card,West,2021,Low,0.03386,0.05984,135.25
ACC000693,Commercial,West,2020,Medium,0.01657,0.01059,28.96
ACC000694,Auto,West,2023,Low,0.01089,0.001,238.33
ACC000695,Credit Card,Northeast,2022,Low,0.0319,0.05775,82.27
ACC000696,Credit Card,Midwest,2019,Low,0.03625,0.06674,169.78
ACC000697,Credit Card,Northeast,2020,Medium,0.06586,0.10021,134.03
ACC000698,Credit Card,West,2021,Medium,0.06781,0.09353,93.73
ACC000699,Commercial,West,2022,Low,0.01135,0.01603,194.51
ACC000700,Auto,Northeast,2023,High,0.06508,0.06483,127.77
ACC000701,Commercial,Midwest,2020,High,0.04407,0.04213,69.65
ACC000702,Auto,Northeast,2023,Low,0.01115,0.01184,39.75
ACC000703,Mortgage,Midwest,2022,Medium,0.01089,0.01656,227.5
ACC000704,Mortgage,Southeast,2020,Medium,0.01111,0.01131,34.9
ACC000705,Auto,West,2023,Medium,0.02537,0.02094,1278.93
ACC000706,Mortgage,Southeast,2023,Low,0.00781,0.00951,695.47
ACC000707,Mortgage,Midwest,2020,Medium,0.01118,0.01281,22.03
ACC000708,Mortgage,Midwest,2021,Low,0.001,0.001,315.14
ACC000709,Auto,Midwest,2023,Medium,0.0274,0.03148,581.72
ACC000710,Mortgage,West,2021,Low,0.00669,0.001,73.46
ACC000711,Auto,Northeast,2022,Low,0.01357,0.015,226.18
ACC000712,Credit Card,Northeast,2022,Medium,0.05948,0.09261,127.71
ACC000713,Credit Card,Midwest,2021,Low,0.0305,0.05471,336.37
ACC000714,Credit Card,Northeast,2020,Medium,0.06685,0.09092,86.87
ACC000715,Mortgage,Southeast,2021,Medium,0.00925,0.01324,501.07
ACC000716,Commercial,Midwest,2023,Low,0.00603,0.01073,124.95
ACC000717,Commercial,Midwest,2020,High,0.03958,0.04502,101.44
ACC000718,Mortgage,Northeast,2023,Low,0.01145,0.00868,323.17
ACC000719,Mortgage,Midwest,2020,Medium,0.01601,0.01681,437.4
ACC000720,Auto,West,2021,Low,0.01458,0.01591,8.99
ACC000721,Commercial,Northeast,2019,Low,0.0089,0.00207,4.55
ACC000722,Credit Card,Southeast,2023,High,0.15548,0.18611,223.63
ACC000723,Commercial,Southeast,2022,High,0.04425,0.0448,67.06
ACC000724,Commercial,Southeast,2019,Low,0.00678,0.00976,30.41
ACC000725,Credit Card,Southeast,2020,Low,0.03524,0.06296,94.75
ACC000726,Mortgage,Northeast,2021,Medium,0.01045,0.01545,4882.16
ACC000727,Mortgage,Midwest,2021,Low,0.00469,0.00501,30.08
ACC000728,Mortgage,Northeast,2019,High,0.0295,0.03634,429.57
ACC000729,Mortgage,Northeast,2023,Low,0.00474,0.00773,59.52
ACC000730,Mortgage,Midwest,2021,Low,0.00613,0.00724,25.98
ACC000731,Auto,West,2022,Low,0.01377,0.00905,71.21
ACC000732,Credit Card,Midwest,2022,Low,0.03581,0.06053,26.96
ACC000733,Mortgage,Southeast,2019,High,0.02758,0.03398,22.61
ACC000734,Credit Card,Southeast,2020,Medium,0.0719,0.10541,62.18
ACC000735,Commercial,Southeast,2022,Low,0.00465,0.00351,40.11
ACC000736,Mortgage,Northeast,2022,Low,0.00596,0.00429,124.56
ACC000737,Mortgage,Midwest,2020,Low,0.00888,0.00977,181.69
ACC000738,Auto,Northeast,2020,Medium,0.03046,0.02508,57.58
ACC000739,Commercial,Midwest,2022,Medium,0.0148,0.01293,315.92
ACC000740,Credit Card,Southeast,2020,Low,0.03535,0.0678,66.89
ACC000741,Mortgage,Southeast,2019,Medium,0.01696,0.01994,123.44
ACC000742,Credit Card,Southeast,2021,Medium,0.06422,0.09275,10.99
ACC000743,Credit Card,Northeast,2019,High,0.1817,0.2181,163.78
ACC000744,Mortgage,Northeast,2021,Medium,0.0139,0.01808,2213.84
ACC000745,Credit Card,Northeast,2023,Low,0.02884,0.05576,385.28
ACC000746,Auto,West,2019,Low,0.02021,0.0151,120.65
ACC000747,Mortgage,Northeast,2020,High,0.03497,0.03735,36.98
ACC000748,Commercial,Northeast,2021,Low,0.01153,0.00973,1052.07
ACC000749,Mortgage,Northeast,2019,Low,0.00929,0.00673,122.34
ACC000750,Credit Card,Southeast,2021,Medium,0.06081,0.09171,66.15
ACC000751,Credit Card,Midwest,2020,Medium,0.06504,0.09791,68.17
ACC000752,Mortgage,Southeast,2022,Medium,0.01025,0.01341,1785.74
